date,BTC-USD,ETH-USD,BNB-USD,SOL-USD,XRP-USD,DOGE-USD
2021-09-27,0.6603746089147835,0.8981825893492242,0.8278944667524419,1.3590249042698004,1.1117591087131347,1.0852507249968668
2021-09-28,0.660804440243106,0.8977811074743004,0.8278967994155881,1.3609105179668934,1.1139695067209827,1.0833843907782408
2021-09-29,0.6542221993560537,0.8834001807949842,0.8431391355483467,1.3512691304219477,1.1064563661349158,1.0809992860608122
2021-09-30,0.6623074083400765,0.8878688306104541,0.8490197359005242,1.3524513073145354,1.10738274882316,1.0825448113173641
2021-10-01,0.6857878608563759,0.9061429409771397,0.8618104137476937,1.3730443213412424,1.1196886824617673,1.0969779853291475
2021-10-02,0.6857804253470088,0.9037228861451809,0.8602104554820514,1.3733262683742806,1.1183923173084631,1.0975368088594044
2021-10-03,0.6784784891931039,0.8954483012515255,0.8590794582702419,1.3681738686472675,1.1099020450416826,1.0904922086914897
2021-10-04,0.6789486324844975,0.8898597338801312,0.8525171343318085,1.3716137993721664,1.1101241229034904,1.1035855967151464
2021-10-05,0.6831715035563053,0.892248567402819,0.8541756586953039,1.3691423553019557,1.1111070299995383,1.1027379700171538
2021-10-06,0.6928613255615916,0.8712923446803589,0.8470157245365808,1.3588801520172749,1.1059947618346624,1.0907215262840193
2021-10-07,0.6946547123851062,0.8711294389786662,0.8462388040098892,1.3589865133199412,1.1057217936107326,1.0885792580340057
2021-10-08,0.6940453941974855,0.8702758272244957,0.8517921279954396,1.3523336052715333,1.104708521178214,1.087086309829095
2021-10-09,0.6936909444070959,0.8701302547021182,0.8512134610837495,1.3537391252705044,1.11648115856259,1.0870952145884696
2021-10-10,0.6892312282499344,0.8685174477567582,0.8551511011016,1.3571915597960598,1.117342826402987,1.0951035366415713
2021-10-11,0.6942046139842297,0.8642579650217195,0.8544057674756478,1.3513349614908687,1.1165085520898403,1.0923317457719035
2021-10-12,0.6972060508276484,0.8642226886933324,0.8657334768804315,1.34823494157222,1.1190260992597736,1.0930618217384869
2021-10-13,0.6944841762055951,0.8610274961588548,0.871898609179914,1.3322943391840318,1.1161965459974201,1.0861408555174656
2021-10-14,0.6931573122285677,0.8630892409416046,0.866590652901574,1.3162824990925546,1.1153410977953138,1.0747582716861699
2021-10-15,0.7057594860582551,0.8634154178289803,0.8662043567073384,1.3227216071581576,1.1146303457325133,1.0617472002218924
2021-10-16,0.706959128400825,0.8638399583330318,0.8675047585813659,1.3264710614426327,1.1149682101358165,1.0597400272158697
2021-10-17,0.7029119032462086,0.8585255164876369,0.8525769582779182,1.3093736343238338,1.1119563141690618,1.055272556425904
2021-10-18,0.6976161038822024,0.8598033659073826,0.843536263685152,1.3054193163301362,1.1058310778613982,1.056804952861195
2021-10-19,0.686188424736645,0.8358406109408241,0.8202257455100677,1.2881583508219139,1.096300643051397,1.0344455117514428
2021-10-20,0.6871871060100003,0.8454197574650187,0.8212400856209995,1.3054963894333227,1.0981121903382036,1.036812003192969
2021-10-21,0.6970969752282181,0.8442374770303416,0.8322094676190651,1.3100032834201523,1.1034768054499693,1.0417761382439512
2021-10-22,0.699526453501048,0.8449249873574484,0.8325840727306407,1.309628414190051,1.103453570299665,1.0417443665209358
2021-10-23,0.697576405776567,0.8489457494050062,0.8327194341437687,1.3080802288775286,1.1033060203980776,1.042834033351239
2021-10-24,0.6919939679172216,0.8505093692485132,0.8342935322145965,1.3071751664030302,1.1030454240407805,1.0574306365781176
2021-10-25,0.6865552065296183,0.8507206759684367,0.833170277000629,1.3065300837355507,1.1016303292438088,1.0607167977086667
2021-10-26,0.6935707240250015,0.852508314979568,0.8340520599112027,1.3128171147247591,1.0735926200341817,1.0634763870010426
2021-10-27,0.6974712642659747,0.8585723299968612,0.8451700116921312,1.3151709894840915,1.096273503060846,1.0742016841111721
2021-10-28,0.6934074365717764,0.8731599450534634,0.8632007392239257,1.317018529466739,1.1025082877540697,1.1689080046977292
2021-10-29,0.6935398471563353,0.8734610131894273,0.8733735540913902,1.29884487274868,1.102908667775783,1.1719985380701021
2021-10-30,0.6880333711448454,0.8752717707492406,0.8735131155477658,1.288376820978238,1.1007715676626226,1.1804191870050673
