date,BTC-USD,ETH-USD,BNB-USD,SOL-USD,XRP-USD,DOGE-USD
2021-01-02,,,,,,
2021-01-03,,,,,,
2021-01-04,,,,,,
2021-01-05,,,,,,
2021-01-06,,,,,,
2021-01-07,,,,,,
2021-01-08,,,,,,
2021-01-09,,,,,,
2021-01-10,,,,,,
2021-01-11,,,,,,
2021-01-12,,,,,,
2021-01-13,,,,,,
2021-01-14,,,,,,
2021-01-15,,,,,,
2021-01-16,,,,,,
2021-01-17,,,,,,
2021-01-18,,,,,,
2021-01-19,,,,,,
2021-01-20,,,,,,
2021-01-21,,,,,,
2021-01-22,,,,,,
2021-01-23,,,,,,
2021-01-24,,,,,,
2021-01-25,,,,,,
2021-01-26,,,,,,
2021-01-27,,,,,,
2021-01-28,,,,,,
2021-01-29,,,,,,
2021-01-30,,,,,,
2021-01-31,1.0710170030977324,1.6108943064786898,0.8224439115629197,2.1037353024609553,2.025478270705149,6.383607234778961
2021-02-01,1.02304810621154,1.6069455578959557,0.9641384286851564,2.103520294378948,2.279057723090794,6.07285146748536
2021-02-02,1.0377736013829613,1.4384786875035311,0.9359050893376982,2.053265457875459,2.2794772945997477,6.082163002476754
2021-02-03,1.0486338080806887,1.4572669605039654,0.9365015004680167,2.0307807816990686,2.283511890357168,6.097557254767369
2021-02-04,1.0331242294563516,1.463902833572755,0.9618211157824865,1.9565325065173793,2.2971763741681865,6.189199516693658
2021-02-05,1.0029027886113766,1.4514979310369465,1.1500598918969787,1.885754514095898,2.2818401673356554,6.220976483924995
2021-02-06,0.9755510608264282,1.4571869948564427,1.1663615406251964,1.8533951344911346,2.106793347297631,6.230503445048909
2021-02-07,0.9704237266947673,1.4664860709321847,1.1898330071959369,1.5763486907310729,2.118781705062343,6.2827721797404665
2021-02-08,1.1543705106354054,1.4829394692149886,1.2843536046078727,1.6436489140177035,2.1312178538985767,6.285630514037412
2021-02-09,1.1377279862664036,1.4795632141068449,1.5897930832677827,1.6479648486768517,2.131436942676126,6.308846355110258
2021-02-10,1.110328945316865,1.375220347686292,1.5974725358342623,1.6318295800222542,2.1019585425320315,6.279679097380039
2021-02-11,1.1163509983079987,1.363531732805595,1.6160763335716009,1.5718321645139486,2.104107513976009,6.266771592788024
2021-02-12,1.0797712704850597,1.3496836273318766,1.62809939639308,1.5601077736117201,2.1460920709396047,6.2714110422991425
2021-02-13,1.0712894164634728,1.3293856476977577,1.643773929340968,1.5472468684819871,2.1377239073173975,6.2855019875155085
2021-02-14,1.0440993572302764,1.3107081511207548,1.6298464072425305,1.5437599717408734,2.1426552836358406,6.295126048467859
2021-02-15,1.0419395746017843,1.3074945948506778,1.653568032930533,1.5431413494869677,2.1686856070890213,6.3170090878259515
2021-02-16,1.0420298941415587,1.307701164335322,1.656235235039303,1.5508193522998177,2.18376538300617,6.324534595555633
2021-02-17,1.0550507155210906,1.3103316463733705,1.7929166795907214,1.5500502340098605,2.183770275878477,6.3401334357325965
2021-02-18,1.051932722440523,1.2930913993814508,1.8010800614881985,1.54347639597726,2.1853462211362653,6.34722926670242
2021-02-19,1.0750121527165197,1.293111109455596,2.4523826368644217,1.7181572177732076,2.1889567042221425,6.3596850807358845
2021-02-20,0.9219018003627709,1.012750123892555,2.6718245137137497,1.5900850441063628,2.1898434423193742,6.338561057363088
2021-02-21,0.9074895126518846,0.9643917112365957,2.6907889820544333,1.5870139362176132,2.19433825249575,6.338981851020261
2021-02-22,0.934961841944153,1.0237655399184165,2.7428407495184324,1.7688138463803211,2.193131266223453,6.347457325767892
2021-02-23,1.0218423579061162,1.0447307792428346,2.834459736074898,1.7682993598452925,2.3000007096067128,6.376101162703722
2021-02-24,1.0206015750858204,1.0255541599087463,2.8298785595035953,1.7831103518184475,2.2987284151761127,6.378750777722536
2021-02-25,1.04779987268187,1.0751520159554375,2.864926010022524,2.0044532185338104,2.319986158594828,6.409215236680844
2021-02-26,1.0142043375016285,1.0184434599571912,2.879730071766248,1.9561710460517339,2.30322894317828,6.38375105361559
2021-02-27,0.9735167054858603,0.9908964835461834,2.8825488798242977,1.9729752154282985,2.299707005676639,3.2046569095426936
2021-02-28,0.9781177646430934,0.9885901590660499,2.911261642419983,1.9764711644152209,2.3023173645321156,3.109371658607041
2021-03-01,1.0211112495483312,1.0481723131642788,2.9515640124064495,1.993867723900111,1.6949787101824743,2.5680952416973715
2021-03-02,1.015277228428727,1.051967587844158,2.9719739455236365,2.029904402462048,1.6496212673122779,2.4049597371369282
2021-03-03,1.019305645241031,1.0558036088431748,2.957875208418862,2.0266861101572946,1.2950451075375016,2.3915930357440933
2021-03-04,1.0238566770580169,1.0056394223059058,2.9703349760271403,2.0375226665200246,1.3138631837463777,2.3554611848135094
2021-03-05,1.0087449208474368,0.9447844907329699,2.978411438450154,2.0398364741814987,1.3169328496422628,2.287153792825105
2021-03-06,1.0043375046364582,0.9731607917201544,2.9812853720390757,2.01710100227827,1.2570109308647395,1.9305910712217522
2021-03-07,1.0065034077546726,0.9502265120940865,2.9363541601940923,2.019342059764219,1.2561576438520166,1.8796900107640633
2021-03-08,1.0072834551366627,0.9680436979610929,2.937435260571975,1.9826213892106936,1.2551087529245026,1.8548782597133735
2021-03-09,1.0127827521789463,0.9574711491891887,2.963130469822585,1.9815240199227608,1.2383387502662135,1.533961958295307
2021-03-10,0.8153304294301958,0.9281744332635283,2.9572032025456028,1.9362086014325934,1.2258098193063067,1.5348432250768203
2021-03-11,0.8207167610584021,0.9292504973358913,2.811215710369953,1.96518529830933,1.2122795486368128,1.4871544945607438
2021-03-12,0.8086935224380543,0.9351215161684988,2.7925550534370074,1.9515640036428767,1.1966232982369858,1.479020991388844
2021-03-13,0.8076150417371326,0.977020374229265,2.7845687482988,1.955116651577407,1.1942064105942531,1.5481377964416716
2021-03-14,0.8193053983579711,0.9823133049859584,2.7848031596665175,1.9712159342918798,1.0751515535098977,1.5681685710128637
2021-03-15,0.8506494852675186,0.9868147066806034,2.7869807452060713,1.9614262521469021,1.06023531676283,1.5605840761557723
2021-03-16,0.8485572178840579,0.9866976884097636,2.787039210030891,1.9692308305503297,1.0664489525662533,1.554124918194065
2021-03-17,0.851711094562833,0.9863382713229216,2.7784751529301914,1.97123951933197,1.0438317362968765,1.5111244004453959
2021-03-18,0.8547299599232304,0.990883552990038,2.783950170396205,1.950999162276734,1.0278130221526705,1.498242538084827
2021-03-19,0.832568117007844,0.9840332707031749,2.673162028823899,1.9503352374946743,1.0215675476632788,1.471180088871971
2021-03-20,0.8309765906451078,0.9686036182878384,2.61581671206959,1.9353278760886374,1.1104496702753537,1.3435943679727103
2021-03-21,0.7846398905682985,0.9685405535892319,1.8140337399745556,1.7455540814446138,1.0906722506122595,1.3251396132160882
2021-03-22,0.8116766412762881,0.9860861483970261,1.5422692634723083,1.6635513462210523,1.0503413759052183,1.3342922753591513
2021-03-23,0.8053711195603475,0.9846535408210872,1.438612351976564,1.6422553726783706,1.0280746706316461,1.3324336936305883
2021-03-24,0.7893689975777164,0.958874873054575,1.401110509720926,1.365666799182116,1.1210212391353662,1.3289216577254264
2021-03-25,0.7063775437787834,0.8639971996189241,1.321377090784661,1.3586461337790738,0.964589621109647,1.262244498792009
2021-03-26,0.7445992172725799,0.8917420401199163,1.3141405623314393,1.3692260594076384,1.0188411598859668,1.1133873233351044
2021-03-27,0.716074066220975,0.8265573385946179,1.2939779140950154,1.198680981024807,0.9877618337724836,1.0143842781370165
2021-03-28,0.7117921248972835,0.8225800768313689,1.274705692679451,1.2330672269180023,0.9840675974012332,1.015642859251787
2021-03-29,0.7167421723250765,0.8569925495874005,1.2759600035743306,1.2315197879030753,0.9881907616448513,1.0152150292622653
2021-03-30,0.710185942241329,0.8480952480578009,1.3073394623566028,1.229635546330358,0.9688427309012452,1.0043120141658066
2021-03-31,0.6404075374245841,0.7903716527332099,1.1416873780621704,1.1473927463599825,0.9453652030434346,0.9910560177461624
2021-04-01,0.6322488694522026,0.7611373861989433,1.1624709575782,1.1145407992944145,0.9394340198674241,1.1086136105893538
2021-04-02,0.6214788511145908,0.7869612396431802,1.1621654323970154,1.1182069347438657,0.9548074297947199,1.1460501381011554
2021-04-03,0.6152801986967119,0.8192899940355252,1.1640949279051132,1.1472706795816576,0.9506669047185347,1.1542321249931544
2021-04-04,0.6173112382115838,0.8213470121773973,1.183210590511141,1.134448843034536,0.9701175684339801,1.1578804164774577
2021-04-05,0.6181470505271986,0.7857875365307807,1.1902278894671388,1.1487634081956501,1.5736935018011502,1.1632745518926921
2021-04-06,0.6107596092737545,0.7746749096751182,1.2103676612572711,1.1654889316775379,1.664943935769573,1.1846160582801835
2021-04-07,0.6204817912130657,0.7980001493253035,1.2485287731965775,1.165395201994119,1.817905995313493,1.0310953504242901
2021-04-08,0.6126955156161255,0.8191937335448882,1.1156056573663033,1.1419052309379358,1.8662078370896171,1.0031657388403459
2021-04-09,0.6101107290589021,0.8041944060995188,1.1164363228286815,1.1186830652447048,1.860602081146193,0.9939894096862878
2021-04-10,0.6063081959719904,0.8086684202652709,1.115575995633251,1.0739056256704578,2.081175330057689,0.9996945673244313
2021-04-11,0.6051299605020007,0.7967187190454903,1.0841497244137963,0.9947433124341156,2.07678298503738,1.1254836041894174
2021-04-12,0.557185844653254,0.7459386544431594,1.1396404738747423,0.9896199453949248,2.0828985065644847,1.0601522387488813
2021-04-13,0.5802796331606486,0.7670567853462721,1.1687871565650967,0.9740330672016203,2.1363760301667662,1.4172495108939227
2021-04-14,0.5389000316126954,0.773384696395754,1.1542931182342484,0.9855800743303443,2.1294728470655313,1.6304390532198965
2021-04-15,0.5345724955555099,0.7772930218300647,1.162529093602888,0.9679640470732852,2.1525971515146076,2.1045508845279315
2021-04-16,0.5341139430046964,0.7951824783096585,1.2006930836423568,1.0483718158986237,2.233483292070325,3.1023024994601855
2021-04-17,0.5342169165047237,0.8077331345480334,1.1862703531518386,1.0543980048277684,2.234473529536701,3.2896391344477993
2021-04-18,0.5836083317022077,0.8218201276436818,1.2255145483937262,1.3524907753027535,2.2743653673269724,3.2981872939413748
2021-04-19,0.5842255119338478,0.8337323353084469,1.2274705996022595,1.3632683073278873,2.2847383250239544,3.352587349448066
2021-04-20,0.5851365145395135,0.8647359875721796,1.3054135363369685,1.3637615628764888,2.2794698530070643,3.520672914603093
2021-04-21,0.57270564613171,0.8293706585570123,1.3351507676878833,1.3636387993177217,2.3063192578043856,3.517424614043844
2021-04-22,0.5887011924300782,0.826746953232221,1.376905680661177,1.4374239510293043,2.3571146074283926,3.586878934881139
2021-04-23,0.5749328990999578,0.7982297910816858,1.366161526460075,1.437036416556607,2.2859883278198163,3.589175350196486
2021-04-24,0.5757051464130494,0.8459452136392691,1.364066536359479,1.4190847972120273,2.3340838047415966,3.5841440795253794
2021-04-25,0.5186861079024583,0.830579395502587,1.3458891153640902,1.4368191593260033,2.3214905352585,3.6110191614673357
2021-04-26,0.6221728162687493,0.8728789051540716,1.347394498387971,1.4693062626071427,2.4774166549594225,3.6087885328956073
2021-04-27,0.6259378173209337,0.8767095102181608,1.3502726427546345,1.4624306611310744,2.474396749916545,3.60527663722721
2021-04-28,0.614368351342253,0.8527113223475081,1.3559786864851768,1.461260363151147,2.4841721840735644,3.623900218731612
2021-04-29,0.6143647891629682,0.8535116897581749,1.3166457435529,1.487653023104138,2.4809602995136695,3.641184776734657
2021-04-30,0.6713124389287134,0.8476335206729573,1.3046581614411,1.4888295656515043,2.5063181648664017,3.6372650727269926
2021-05-01,0.6713659808337408,0.8631133610835049,1.2772420505700814,1.539531048224901,2.503592680383993,3.6378726843370384
2021-05-02,0.6750453905808652,0.8288257797702296,1.2782628998834662,1.5706086517495323,2.5218380862812184,3.6242860909455863
2021-05-03,0.6665364391834508,0.9232636301069373,1.2712110774121599,1.5358909639905334,2.5088068842977935,3.6234667318638327
2021-05-04,0.707846029118967,0.9580030679213029,1.331090842314149,1.568427981046157,2.549552901747503,3.648811044350206
2021-05-05,0.7581613140130045,0.9882682655870211,1.3360860848860274,1.5603861233857357,2.2846733474472307,3.670554122322175
2021-05-06,0.7578243381227264,0.991464951557592,1.3187157808532652,1.554322522587763,2.2103937860334826,3.734946255437736
2021-05-07,0.7493876905212722,0.9404294978416757,1.2865389223115886,1.550206995070399,2.1008702176909724,3.701438159095788
2021-05-08,0.7437794984837789,0.9919583186109057,1.2452065087299227,1.5559986999657036,2.0540623964666254,3.7429070658629042
2021-05-09,0.7447706419151063,0.9890559439469481,1.2225849419276078,1.5639580442209238,2.0490152644165116,3.7903276079527513
2021-05-10,0.7522615830516814,0.9898158718568033,1.2366033939953753,1.5654534976844436,1.8055983375099331,3.9402626331916566
2021-05-11,0.7544548832956425,0.9964174538578153,1.1990847678694692,1.565477362955389,1.8168831938503474,3.928410840010855
2021-05-12,0.8815594640119648,1.0636992131972887,1.2042015100420238,1.5696732050588889,1.871416299048498,4.043003184179757
2021-05-13,0.8489415018339362,1.0580188853973114,1.1800584096033504,1.5819666958559206,1.7418771988655566,4.0019807503506595
2021-05-14,0.8498881107408992,1.0818796549568226,1.1940419988971636,1.5729896480619074,1.7430133295569181,3.9498071335753875
2021-05-15,0.8708271205933794,1.1686226476001196,1.2176806833907872,1.5680331140717478,1.7560085768861888,3.764830099804831
2021-05-16,0.8680719402451897,1.1603087033849313,1.19466636130927,1.5307909739201229,1.7028334612570566,2.9130980504367257
2021-05-17,0.8882300585377388,1.196211443594474,1.2444453051796054,1.5269565289555436,1.70658156463426,2.75757226508983
2021-05-18,0.8655237636299971,1.1849020033207367,1.2215449171618287,1.3827889216990767,1.6894265448571029,2.7297528544461627
2021-05-19,1.0045669306359097,1.668186897951326,1.8926849557165824,2.191808598244662,2.2063190105913364,2.9124825919649564
2021-05-20,1.0760465024534456,1.7051594063956557,1.8974649570867979,2.340378065027122,2.2335065747691014,2.8489091393369517
2021-05-21,1.0989639713377506,1.7694233156766481,1.9761698891468145,2.392142651241774,2.2866838783676595,2.872312250086196
2021-05-22,1.095998243139354,1.7800315497722419,1.9803506827544242,2.4347906826134107,2.2835833091639373,2.8167082428452708
2021-05-23,1.1205038124719615,1.8066665275638136,2.0130743516567167,2.5661649831274946,2.3251669664926378,2.8420454477995727
2021-05-24,1.2026642305996313,1.971663871952333,2.272220153685227,2.7021566277903193,2.444674080705225,2.89434624124487
2021-05-25,1.2020581198756632,1.9668811026576034,2.27005257267949,2.643958955286685,2.445100385700752,2.8896435172827006
2021-05-26,1.1485882801168867,1.9563269358528466,2.290880390738413,2.708576362011028,2.243996030851793,2.8800980666514135
2021-05-27,1.1439868774022268,1.9578475846000856,2.2764017498978846,2.712286820683458,2.245724836204777,2.8885761741198475
2021-05-28,1.165890615158571,2.005460970142588,2.304325566749888,2.75213941596941,2.2578140545850185,2.8382385935146552
2021-05-29,1.166742095458612,2.0135462790219827,2.2933526055811635,2.75269714872489,2.262814471412798,2.8324508523592935
2021-05-30,1.1336505379796924,2.0214781810858455,2.304438365297525,2.759076695603922,2.2275879126765368,2.808416814150632
2021-05-31,1.1515866670932537,2.0607297954714903,2.331995971151445,2.7496009997691004,2.288794909766619,2.7711219289041966
2021-06-01,1.151333622955346,2.0623441789298154,2.3359263121327087,2.7494959968565222,2.2846389598267005,2.806242323062598
2021-06-02,1.155823269253254,1.9890406349528147,2.3471069735049457,2.774966188210061,2.2863878853800674,2.7850091790206877
2021-06-03,1.1532217469156376,1.9921544224400052,2.3425423183984355,2.8214415291785757,2.260466902875022,2.6945335122346825
2021-06-04,1.1237867186226136,1.975102525709061,2.3413451452751244,2.820609554426669,2.195831707179529,2.596945132872279
2021-06-05,1.1262593640586605,1.975726182926851,2.341681342910285,2.82796280501036,2.1980875196529546,2.5718483890622976
2021-06-06,1.1237064553646192,1.9808103211999848,2.343372247157428,2.837231306946338,2.203446620228043,2.4833933698867576
2021-06-07,1.1255775374594177,1.9321082944983956,2.352356863692008,2.849938185656053,2.2196846603347558,2.496488090154334
2021-06-08,1.1262362322196364,1.9322447732996237,2.3471771098741923,2.862702863644553,2.2226329168326635,2.476044996801749
2021-06-09,1.2124471973812592,1.9406403851911143,2.3632132933766936,2.8613209159431943,2.2175719662365623,2.359015296647627
2021-06-10,1.2081866027713004,1.9289042948206967,2.3507425452607325,2.8587019527434063,2.206108182385114,2.3355785410487466
2021-06-11,1.1347724221218811,1.9157724419512634,2.322548878794594,2.8917791298136777,2.1520162011783164,2.2011709865761215
2021-06-12,1.1423655203307939,1.916958649451388,2.321488462626792,2.8849578078916687,2.1297427978615318,2.038962003343462
2021-06-13,1.1983944189578752,1.8962612593790475,2.3249779335852896,2.889556522979183,2.141089486123668,1.9767600084408186
2021-06-14,1.191346228263902,1.870554758984586,2.319678711640235,2.8903112662758983,2.124539060786068,1.959079303222616
2021-06-15,1.191421280982841,1.8704485359524763,2.319046752743947,2.8767386609659407,2.12453326402947,1.9572122798672873
2021-06-16,1.1814572149681788,1.8631806702627876,2.3044957725329076,2.8769603786329982,2.1188795233818456,1.9547635459195976
2021-06-17,1.1807446285541245,1.8586294984678813,2.306681857226197,2.7972153359106566,2.102145500139983,1.9547960120759285
2021-06-18,1.0696878930325044,1.4903009403938752,1.793563540155385,2.2690457785576164,1.5809233067770798,1.490310017410637
2021-06-19,1.0068245540936729,1.4173979126972862,1.7037506133171607,2.1061012876879137,1.5266080990045872,1.3209248528741362
2021-06-20,0.9648993766559097,1.3545940550355382,1.5803659909004935,2.0578829671029792,1.4391655564253678,1.276704602586824
2021-06-21,1.0475897632400901,1.4696899359125015,1.744236977786472,2.1489468327591754,1.6246028206504803,2.0026780002715663
2021-06-22,1.0208000559270711,1.4381643529154138,1.677778295479135,1.9739665749150288,1.5974042507899773,1.9984032679867663
2021-06-23,0.9437610509744618,1.1728254479800677,1.4118157072464657,1.83265358109657,1.4724301857343118,2.0369701578119184
2021-06-24,0.9504891025060074,1.1699215683094037,1.4208769035324758,1.82524942287189,1.49116543702614,2.0817244434036786
2021-06-25,0.9948531186379413,1.174252361656724,1.4046032118534186,1.7461934019730256,1.4976302062638742,2.105439871866566
2021-06-26,0.9990961161634971,1.1708356151641806,1.4036360266626664,1.745864146613046,1.4933363480935773,2.106327737718048
2021-06-27,1.0006842459534937,1.1389074286207825,1.3577361465702449,1.680650707215268,1.4909320985655274,2.1141144859665513
2021-06-28,0.9953395581658127,1.1406083267474256,1.333368774079534,1.669667031930656,1.47166016436675,2.114253096965343
2021-06-29,1.0000599842651006,1.136666319766309,1.3189826574533745,1.6665185848245756,1.4770306218170626,2.1168614618325106
2021-06-30,0.9906787873942391,1.055892784648115,1.2843842235290766,1.6060057925543703,1.3788523844745408,2.0994670391307024
2021-07-01,1.0010383578780078,1.0828899204913054,1.2910673140882114,1.6100918489117333,1.3917554224516895,2.043252755757971
2021-07-02,0.9973489185043752,1.081232960921843,1.228735752310612,1.5776068012343105,1.3886851417231236,1.973517306502595
2021-07-03,0.9885900423679153,1.0684836168238032,1.2109203352636673,1.479884433451872,1.3908556519164785,1.9706212097026543
2021-07-04,0.967487137696376,1.065318778401416,1.1843427043396262,1.466925622793011,1.3822753785322845,1.964040822776167
2021-07-05,0.9726001136380992,1.0783803267174998,1.184651448629927,1.4548687543387424,1.3889888173622045,1.9717953384210942
2021-07-06,0.9739285385486234,1.0922108035688767,1.2055776092777537,1.4430441199178912,1.3867997440310538,1.9736284439289993
2021-07-07,0.9476371466418393,1.0826209260014994,1.166587503029175,1.4273262561879114,1.354952154791297,1.9447958013230322
2021-07-08,0.9532163939290988,1.1199312557285765,1.1797326561192518,1.4403627501169969,1.359089838477674,1.9582559503950394
2021-07-09,0.8675977263626796,1.1101851278356014,1.1586047937040311,1.4380185433997976,1.344883936537622,1.9618551204048906
2021-07-10,0.8659979922570751,1.0972755348006458,1.1386997550364768,1.444744884603559,1.334445453523951,1.9580457914994813
2021-07-11,0.8675262372051055,1.087868980846729,1.1401408587795188,1.3805317393629546,1.3373693113311333,1.9595957370196615
2021-07-12,0.8593932185019083,1.1004184057853994,1.1415534406114176,1.3870050469172388,1.33711258132991,1.96150951346205
2021-07-13,0.7872506168365876,1.0859187215651895,1.1188704435241965,1.376675686714876,1.314228210902433,1.9546139593786194
2021-07-14,0.7722682821986236,1.0857481035888803,1.1173995689622354,1.4022167006473794,1.3130339752111861,1.9521712065497596
2021-07-15,0.7760699510960307,1.0905615782380478,1.1213505623516138,1.4340427810553513,1.314557141225148,1.9590574323825263
2021-07-16,0.7645111941643037,1.0686134118215989,1.1158369133028656,1.454534702366304,1.3107024876745061,1.9676003152031654
2021-07-17,0.765475318752889,1.0703821933494153,1.1133847516015616,1.4593052163869658,1.3079973496213742,2.0008565804190117
2021-07-18,0.7403940090419651,1.0531588112964878,1.1043935663672095,1.4475530414122098,1.3006897127566304,1.9992978707853464
2021-07-19,0.7457494452947845,1.0559079567792191,1.1313114399176465,1.4657497975284668,1.301327633046347,2.0015352171404106
2021-07-20,0.7523476529999843,1.045896520078763,1.143594624945298,1.4687694663885023,1.304503504309777,2.0015371313416637
2021-07-21,0.6885260968285524,0.9427707352727498,0.9102510142133584,1.1973200915633355,1.045429074340382,1.3057891137364888
2021-07-22,0.6815289767528007,0.9435747718368652,0.901446537593259,1.2032783374377298,0.9852674618972121,1.286048172006813
2021-07-23,0.6854257783372945,0.9446848431003101,0.796299879547477,1.1085060384581733,0.8254523915192195,1.0499935921968027
2021-07-24,0.6808413012095901,0.9485010383311303,0.7833145805389576,1.1078346750689625,0.8016008654707917,0.9542075086305203
2021-07-25,0.6020016245807618,0.8797481937365164,0.7066626448628975,1.0696636663826005,0.7275797723925398,0.8909395300377005
2021-07-26,0.6214083480621105,0.8804153622827191,0.706293640543912,1.0614359066321348,0.7331593592043307,0.8875571652778563
2021-07-27,0.6036545753533467,0.8449187811428036,0.701295917418761,1.0280803243584136,0.7208671274032372,0.8428114964082789
2021-07-28,0.6034372844480786,0.8290200729511745,0.701040027354117,1.0188156332129852,0.8463582429729493,0.8400416410349544
2021-07-29,0.5899899561172826,0.8274706330082258,0.6909632181434915,1.095201433238236,0.7885882391658394,0.8322068065777729
2021-07-30,0.6055691877697845,0.8174449210968268,0.6925907566109669,1.0907061166305145,0.7886007083982839,0.8304563568029933
2021-07-31,0.5837192946685227,0.7688618644354577,0.6673969024932258,1.1573737553189438,0.7468179933689457,0.8213124481742189
2021-08-01,0.6061209598987557,0.7667495805599095,0.6672518344706191,1.185066748416707,0.7554676898727198,0.8213226856461142
2021-08-02,0.6067631873006528,0.7620934803772176,0.6577380130694814,1.1883368376808257,0.7529904039068601,0.8203127893831689
2021-08-03,0.6125580021105309,0.764756838389092,0.6554734041729949,1.1925042437574984,0.7553415291520045,0.8259427045515552
2021-08-04,0.5988155022535204,0.7837412112948184,0.6610228516567034,1.1943372762619413,0.7214788247197395,0.8080682459232225
2021-08-05,0.6031250259837523,0.7716555496518133,0.6320707294474679,1.196089890420212,0.7195232653431879,0.805562691224379
2021-08-06,0.6167720950881629,0.7729037359112163,0.6286528568464649,1.188138376420532,0.7171131056660057,0.7965543943878285
2021-08-07,0.6112141567705801,0.7396468988799829,0.6084748071663352,1.1279376887315133,0.7478096942071684,1.138758237574191
2021-08-08,0.6150617486791163,0.7700661036922981,0.6254137807435327,1.1430005954267106,0.770425045986018,1.1696897653586305
2021-08-09,0.6318154526612997,0.7734650229252011,0.6357989386844437,1.128471796239364,0.7773993696398066,1.1839596822241334
2021-08-10,0.6363934469132968,0.7764242530863759,0.6527756884991494,1.1384268029803317,0.7847184344737789,1.1838636522077393
